customer_id,customer_name,age,sex,height,weight,membership_type
6476,Betty Page,45,0,,,adults
7767,Kevin Council,56,1,,,adults
7750,Lucille Parker,26,0,,,
4663,Kenneth Haynesworth,27,1,,192,adults
2952,Joyce Caron,51,0,,168,
8203,Rachel Hall,31,0,5.3,,
8057,Deborah Busby,41,0,,175,
5841,Mary Martinez,35,0,4.6,,
5616,Huey Almeida,33,1,,,adults
1059,Sam Tracy,52,1,,202,adults
4238,Gail Scott,32,0,5.2,,
7908,Tammie Stewart,52,0,,,
7667,Mark Lozano,18,1,,,adults
1730,Martha Mcnulty,37,0,,,adults
9126,Glen Williams,44,1,,,adults
7461,Ivan Anderson,45,1,6.3,,adults
8219,Elmer Raines,11,1,5.1,88,kids
7309,Caroline Crites,27,0,5.8,,adults
7116,John Williamson,50,1,,,adults
4255,Santos Simon,50,0,4.9,,
7,Maria Trull,56,0,4.9,,
8111,Delores Scamehorn,7,0,4,60,kids
4124,Timothy Keeney,25,1,,,adults
6852,Scott Seburg,53,1,,196,adults
9339,Joe Hunter,52,1,4.9,,adults
7912,Rachel Mullins,19,0,,,
1705,Grace Ashton,34,0,4.1,170,
7777,Vance Fleeman,10,1,,70,kids
4691,April Kinlaw,46,0,4.9,170,
7569,Harold Curtis,49,1,5.7,200,adults
8340,David Gorski,29,1,6.4,192,adults
1381,Glenn Dahle,14,1,5.3,135,youth
3434,Robert Rhodes,63,1,,,adults
7259,Maxine Pacheco,39,0,5.9,,
8846,Carol Lemelin,51,0,,,
130,Dovie Hall,70,0,,,
715,John Hanson,12,1,4.7,72,kids
5259,Nancy Montiel,30,0,,,
8609,Edgar Carlucci,69,1,,,adults
6966,Richard Chun,19,1,,201,adults
7557,Hugo Fisher,29,1,5.8,203,adults
3712,Roy Sisto,26,1,,198,adults
2576,Joan Caravella,55,0,4.8,,
3087,Elaine Ferguson,68,0,5.2,172,
8875,Arthur Gillette,52,1,,191,adults
7186,Titus Stever,63,1,,,adults
4916,Jacqueline Baker,47,0,5.1,,
2063,Jerry Cartwright,50,1,,189,adults
4343,Suzanne Webster,18,0,5.1,172,
5174,Michael Engstrom,53,1,,,adults
3135,Joseph Newton,36,1,5.7,195,adults
4138,Chad Powell,27,1,,,adults
4173,Kim Farr,37,0,,,
9704,Samuel Kline,33,1,,,adults
887,Albert Santos,38,1,,198,adults
3600,Deloris Howard,34,0,5.4,,
3878,Bruce Volk,49,1,,,adults
5800,Delores Gray,36,0,,,
4437,Adrian Brewer,50,1,,190,adults
3405,David Patterson,22,1,,,adults
6562,Kristin Girman,33,0,4.8,,
628,Jeremy Stratton,29,1,5.5,192,adults
5448,Michelle Pollock,54,0,6,,
7350,Cindy Woods,50,0,,165,adults
7768,Christine Holladay,25,0,,,adults
1074,Stephen Perrette,50,1,,,adults
4777,Vincent Norman,28,1,,,adults
7379,Jason Holbrook,52,1,,186,adults
9634,Susy Morabito,52,0,,157,
4807,Arnold Jackson,14,1,,138,youth
414,Charles Melton,53,1,6.4,189,adults
5398,Emilio Beck,18,1,,196,adults
3748,Howard Dalton,52,1,5.4,,adults
6143,Debbie Allen,51,0,,,
6736,Joseph Bustamante,16,1,,140,youth
177,Donald Gray,25,1,,,adults
1306,Frankie Heinemann,62,1,6.2,,adults
3489,Edgar Maisano,52,1,,206,adults
3402,Frederick Burchess,30,1,5.9,,adults
9299,Teresa Liao,12,0,4.2,83,kids
8626,Basil Tolbert,26,1,5.8,201,adults
3887,Thomas Wilson,59,1,5.8,202,adults
1733,Linda Harrison,40,0,,,
7330,Madie Fitch,20,0,4.8,,
218,Carl Parker,34,1,7.1,193,adults
982,Karen Smith,54,0,,163,
3529,Rena Orozco,40,0,,,
7869,Greg Hilyer,28,1,5.4,195,adults
6688,Rory Bradley,50,1,,,adults
8571,Miriam Ivey,48,0,,,
7225,Dale Moore,52,1,5.8,,adults
1695,Patrick Cooke,51,1,,190,adults
2834,Donna Hargreaves,44,0,4.9,,
415,William Mullikin,33,1,,,adults
764,Velma Glowacky,52,0,5.7,163,
807,Paul Smith,51,1,,203,adults
2713,Norman Kelly,42,1,,202,adults
8166,Thomas Montgomery,50,1,,,adults
2505,Mark Bertozzi,24,1,5.8,203,adults
7343,Karen Melendez,44,0,4.3,,
8043,Joshua Burr,51,1,5.9,,adults
4674,Billy Phillips,27,1,,,adults
820,Bobbie Silverman,53,0,,,adults
7478,Lucille Ewing,28,0,,159,adults
8878,Linda Farry,14,0,5.2,132,youth
4113,Paula Moeller,36,0,5,,
9966,Marcus Mack,9,1,,69,kids
9996,Thomas Wadsworth,65,1,5.5,,adults
3104,Josie Knee,63,0,,,
3403,Lawrence Fuller,46,1,,194,adults
6649,Steven Bryant,67,1,,,adults
4774,Andrew Merrill,32,1,,195,adults
9991,Damian Tran,27,1,,,adults
5405,Mary Mays,32,0,,162,
3406,Debra Nguyen,48,0,,,
4118,Laura Crowley,27,0,4.2,,
1935,Marilyn Cantu,52,0,,,
2862,Sharri Johnson,50,0,,,
4046,Walter Ortega,57,1,5,192,adults
1867,Pauline Bull,31,0,4.3,,adults
6202,Rodney Rodriguez,45,1,,,adults
666,Joseph Matuszewski,50,1,7.4,,adults
2397,Melissa Zaczek,35,0,,,
2665,Benjamin Wozniak,46,1,,,adults
7532,Rita Cowart,34,0,,,
3319,Jason Moe,33,1,6.4,197,adults
1383,Joseph Chavez,47,1,5.5,,adults
4811,Frederick Ritchey,37,1,,,adults
3729,Sonya Andrews,42,0,,159,
4537,Carolyn Loyd,25,0,,171,
9818,Lillian Auker,32,0,5.9,,
8421,Joann Barnes,54,0,,,adults
1398,Eleanor Spivey,12,0,4.8,65,kids
1090,Rhonda Gilbert,47,0,5,,
3414,Brian Vanalst,37,1,,,adults
4224,Ronald Allen,69,1,5.5,195,adults
6550,Mary Coto,12,0,4.8,72,kids
9006,Joyce Dupuis,28,0,,,
4917,Bryan Bonsall,68,1,,,adults
1483,Lisa Curles,53,0,,,
215,Vicki Smith,52,0,4.5,,
8880,Chester Olsen,10,1,,77,kids
7025,Christopher Castillo,52,1,,,adults
5861,Essie Wilson,33,0,4.8,167,
6850,Dewitt Duran,27,1,,,adults
9675,Juan Stalvey,35,1,,,adults
4788,Raymond Holcomb,43,1,6.1,208,adults
6034,Ramona Cox,55,0,4.9,166,
5960,Lyman Norgard,32,1,,,adults
9259,Timothy Williams,12,1,4.4,71,kids
996,Shella Stevens,60,0,4.8,,adults
1254,Warren Reeder,36,1,6.3,,adults
3137,David Redmond,21,1,,196,adults
4899,Jenny Jones,25,0,5.5,170,adults
2930,Lisa Chestnut,52,0,,169,
7740,Jeffrey Harkin,42,1,,202,adults
3907,Ruby Sherman,47,0,,,adults
4670,Stanley Maenpaa,15,1,,137,youth
7051,Ashley Gardner,50,0,4.3,,
8281,David Howard,18,1,5.7,193,adults
3709,Charles Davis,30,1,6,,adults
5074,Earl Geary,18,1,,199,adults
6893,Kenneth Bumgarner,27,1,,202,adults
6179,Eleanor Carbo,45,0,,156,
1547,Jose Larcom,33,1,,201,adults
8362,Tamika Padilla,24,0,,,
8314,Stephen Howell,7,1,4.6,76,kids
5656,Charlotte Miller,52,0,,,
3707,Kevin Tarwater,48,1,,,adults
1224,Karleen Nix,40,0,4.3,169,
2439,David Robertson,45,1,,194,adults
535,Joseph Stacy,7,1,4.9,83,kids
3965,Cameron Cambridge,13,1,5.2,146,youth
1634,Janet Beach,53,0,5.1,,
1803,Robert Puga,11,1,4.1,70,kids
5874,Robert Larrabee,52,1,5.9,,adults
4394,Kathleen Haley,52,0,,,
3499,Ann Lamb,26,0,4.7,,
8003,Nikki Ibarra,19,0,6.2,166,adults
6753,Theresa Kirkham,47,0,4.5,,
3256,Candy Wiggins,51,0,,,
8453,Richard Shawe,34,1,,,adults
1110,Eileen Kline,36,0,,,adults
4692,Edgar Henderson,12,1,4.1,75,kids
9804,Kecia Reece,30,0,,,
3662,Jennifer Willardson,58,0,4.4,171,
7950,Nancy Soder,18,0,4.8,,
5704,Maurice Schley,48,1,,201,adults
740,Jeff Lewin,54,1,5.9,190,adults
4556,Robert Bourgeois,37,1,,196,adults
9545,Eugene Franz,17,1,,147,youth
9933,Dean Ward,17,1,4.5,135,youth
2235,Kenneth Haywood,51,1,,,adults
6871,Vicki Leake,53,0,4.7,167,
566,Lois Bishop,21,0,4.4,,
333,Gayla Mccrary,44,0,4.4,,
2832,William Valazquez,29,1,5.5,,adults
196,Duane Abbott,44,1,5.9,,adults
7755,Karen Hill,19,0,,,
4803,Reginald Kinsey,28,1,,201,adults
4570,Robert Alvarado,55,1,,189,adults
179,Roger Kohnke,64,1,,,adults
7613,Victoria Bell,35,0,4.6,168,
1290,Carl Wilson,48,1,,,adults
1824,Thomas Burk,37,1,,,adults
7356,Richard Haile,50,1,,,adults
857,John Otto,26,1,,201,adults
8983,Ethel Sera,35,0,,167,adults
278,Nathaniel Cooper,37,1,,,adults
5271,Anthony Bundy,44,1,6.5,202,adults
8218,Leonard Baughman,33,1,,,adults
3536,Kenneth Cantua,25,1,,,adults
9066,Raymond Fugate,57,1,,190,adults
8498,Kelly Young,29,0,,170,adults
23,Joshua Robinson,66,1,,184,adults
6918,Albert Massie,21,1,6,201,adults
5545,Lemuel Burkett,50,1,,,adults
9931,Gabriel Colon,67,1,,203,adults
7978,Marta Yarber,33,0,,,
9033,Michael Fernandez,52,1,6.1,189,adults
7142,Walter Lee,47,1,,192,adults
2485,William Camacho,24,1,6.6,201,adults
5468,Jerome Hurt,44,1,5,,adults
2595,Theresa Barnette,26,0,4.9,159,
6666,Thomas King,38,1,,,adults
6018,Roy Schreiber,43,1,,,adults
4459,Mark Wagner,52,1,,204,adults
3995,John James,64,1,6,,adults
3623,Dean Peterson,31,1,5.7,,adults
9805,Cira Walker,54,0,5.6,,
2084,Paul Law,57,1,,,adults
1389,Brett Simmons,47,1,,207,adults
5851,Steven Tullar,16,1,4.5,140,youth
7074,Tonya Obryan,43,0,,166,
7209,John Richmond,52,1,5.1,,adults
6685,Charles Coffin,30,1,,,adults
8267,Stella Pallan,28,0,6.1,168,
6734,Donald Kilday,60,1,,,adults
8530,Brian Sulzer,31,1,5.7,,adults
3048,Andrew Nalley,24,1,,,adults
7046,Donald Wardwell,22,1,,202,adults
1713,Anthony Dodson,16,1,5.6,146,youth
892,Ryan Johnson,15,1,4.8,143,youth
7039,Linda Dimaggio,46,0,,171,adults
6350,Dustin Ritchie,25,1,4.9,,adults
1551,Georgia Somers,14,0,,135,youth
3067,Terry Vue,54,1,,203,adults
3085,Rafael Dunning,31,1,,191,adults
664,Mary Burke,14,0,,142,youth
7599,Maria Oliva,70,0,,153,
6137,Elda Church,36,0,,,
8028,Darrell Atwell,49,1,,195,adults
8462,Elizabeth Lam,45,0,4.6,172,
7006,Margaret Turner,19,0,,170,adults
5290,Albert Leonard,49,1,7.7,,adults
2424,Debra Hall,6,0,4.2,71,kids
4146,Bradley Tanner,8,1,,82,kids
1124,Michael Conley,62,1,,,adults
5197,Linda Bishop,25,0,,172,
286,Arthur Huisenga,46,1,,,adults
9338,Joseph Moulden,51,1,,,adults
9720,Bonnie Gallagher,13,0,5.7,146,youth
1621,Scott Ramos,25,1,,193,adults
4193,Scott Freeman,13,1,,139,youth
6152,Alva Burklow,21,1,,,adults
1557,Daniel Morton,39,1,5.6,188,adults
208,Don House,20,1,,,adults
5964,George Urrutia,51,1,,,adults
8922,Michael Davis,38,1,7.1,,adults
6093,Aurora Blazek,12,0,,81,kids
4259,Edward Addington,33,1,,,adults
2303,Charles Rodger,66,1,5.6,,adults
3743,Jeff Fournier,27,1,4.5,199,adults
9577,Jeannette Williams,36,0,,,adults
7237,Max Hogue,33,1,,192,adults
1082,Anthony Russo,28,1,,198,adults
2580,Clarence Raisley,29,1,6.6,197,adults
692,Dolores Pearson,53,0,4.5,,
9822,Latosha Boyd,47,0,5,,adults
2508,Alfreda Turner,7,0,,81,kids
4332,Wayne Lawson,61,1,5.9,,adults
4335,Vicky Goodman,25,0,4.6,,
6612,Leon Davis,48,1,,,adults
5608,Matthew Young,30,1,,,adults
3953,Lynn Coram,31,0,,,
6140,Mercedes Nance,48,0,,,adults
4237,Gigi Hernandez,32,0,4.9,,
9150,Burt Martin,25,1,5.9,,adults
1535,Eric Lomboy,32,1,,,adults
9396,Sonja Richardson,13,0,,138,youth
8879,Jennifer Gilderman,17,0,4.4,132,youth
842,Karen Crowell,49,0,5.1,,
2386,Ruben Wilson,44,1,6.2,,adults
3386,Aida Christopherso,34,0,,158,
4750,Grace Mitchell,33,0,4.6,,adults
811,Travis Flores,33,1,6,190,adults
4271,Dave Lucchesi,29,1,,201,adults
2432,Krystle Mirza,7,0,,69,kids
4364,James Marciano,42,1,,196,adults
4538,John Leventhal,43,1,5.9,,adults
1944,Sarah Talbert,42,0,,,
804,Lawrence Stike,43,1,4.9,,adults
8417,Shane Allison,29,1,5.8,,adults
6203,Elmer Jensen,55,1,6,,adults
1721,Anne Hebel,51,0,,,adults
6432,John Capello,56,1,,,adults
4963,John Santos,31,1,5.6,195,adults
7248,Earl Dixon,49,1,,,adults
6941,Steve Ortiz,48,1,7.4,,adults
3144,Donnie Anderson,37,1,7.1,205,adults
3202,Elizabeth Coleman,13,0,,148,youth
3535,Gary Montoya,53,1,,,adults
9760,Sophie Bullock,45,0,5,,
136,Mary Stowe,52,0,4.9,,
8410,Edith Dill,47,0,,,adults
6813,Lillian Forsythe,29,0,,,adults
4744,Mark Phillips,16,1,,145,youth
9521,Denise Jackson,45,0,4.7,173,adults
1997,Anthony Heer,19,1,5.6,201,adults
3385,Cynthia Birchfield,48,0,,,
111,Robbie Xie,34,0,,,
4833,Francis Cook,54,1,,193,adults
9316,James Dull,33,1,6.2,,adults
500,Shirley Weber,29,0,5.4,167,
5821,Frank Murray,30,1,5.5,,adults
7615,Carmen Salmon,67,0,,,
66,Muriel Monroe,31,0,4.8,,adults
8182,Patricia Bly,58,0,5.7,,
8715,William Thurman,50,1,5.7,194,adults
1260,Cortney Rupert,26,0,,171,adults
6472,Robert Lehoux,33,1,,204,adults
2978,Peter White,38,1,,,adults
3310,Maxine Watley,27,0,,,adults
5810,Ashley Vuong,49,0,4.9,,
6512,Albert Chabot,56,1,5.9,,adults
4389,Mary Mims,33,0,,159,
8309,Mildred Travis,55,0,5.1,,
5275,Henrietta Cooper,36,0,,179,
9744,Amanda Tymeson,22,0,4.4,,
3799,Melinda Miller,25,0,5.3,163,
4369,Jack Lopinto,28,1,,,adults
7781,Preston Johnson,62,1,,,adults
2241,Marcus Rogers,46,1,,195,adults
3182,Sheila Harrington,36,0,,,
744,Jose Burgess,29,1,,201,adults
5154,Barbara Pirman,45,0,,,
1162,Craig Knox,48,1,5.9,202,adults
2154,Tony Rodriguez,63,1,,,adults
3195,Trent Johnston,38,1,5.3,,adults
7077,Raymond Kelly,49,1,,186,adults
3354,Timothy White,25,1,,201,adults
2208,Angela Hollis,27,0,4.6,165,
1769,Jack Kwong,29,1,,,adults
138,Tiffany Pierce,35,0,4.9,,
4367,Ismael Matheson,22,1,5.4,,adults
724,James Medina,42,1,5.6,,adults
3805,April Samaniego,45,0,5.9,,
6564,Kevin Barden,25,1,,,adults
2455,Walter Olsen,47,1,,201,adults
2008,Linda Anderson,36,0,,,
761,George Castro,45,1,,,adults
6711,Keith Bridgeman,54,1,,,adults
433,Hugo Cole,44,1,,196,adults
4207,Charles Guinn,63,1,,203,adults
532,Melody Gibson,34,0,5.1,,adults
9039,Zachary Newton,30,1,,,adults
2527,Hattie Fenton,35,0,,167,
3150,Ramona Vasquez,18,0,6.2,,
2934,John Ferrel,15,1,,140,youth
9531,Keith Bryant,25,1,,,adults
3063,Jacob Auger,48,1,,192,adults
5180,Joseph Allen,29,1,,195,adults
2404,Boris Briggs,15,1,4.5,141,youth
9001,Julius Horton,67,1,,,adults
7490,Joey Garcia,53,1,4.9,200,adults
3954,Frances Beck,30,0,4.3,,
7378,Christina Daniels,59,0,,,
6484,Robert Davis,15,1,,141,youth
5576,Mary Miller,45,0,,169,
2811,Jeffrey Miller,38,1,,,adults
3726,James Guillen,29,1,,,adults
6429,Carmelo Donnelly,68,1,,,adults
2072,Cara Bond,21,0,,168,
8077,June Walker,9,0,4.7,71,kids
6870,Peter Heng,46,1,6,201,adults
9594,Reynaldo Rodriguez,50,1,,,adults
24,William Panahon,48,1,6.5,,adults
357,Brendan Lopez,23,1,,,adults
2845,Sam Elston,54,1,,,adults
6833,Gerald Ramos,9,1,4.8,75,kids
8311,Darrin Atkinson,32,1,,,adults
5270,Brenda Sexton,57,0,5.6,,
8337,William Hurla,67,1,,,adults
4482,Charles Russell,26,1,6,,adults
9828,Victor Ladd,48,1,5.9,195,adults
8081,Theresa Bates,54,0,4.7,,
7574,Jose Burks,10,1,5.5,69,kids
7361,Kathy Schnakenberg,51,0,,167,
7604,Susan Newman,50,0,,,
7275,James Dunlop,27,1,,207,adults
4872,Tomas Perna,25,1,,,adults
339,Lana Leeder,40,0,5.6,,
4988,Shirley Torres,37,0,,,
8916,James Burditt,51,1,,,adults
8448,Felipe Flora,39,1,,,adults
7525,Todd Doyon,37,1,,,adults
315,Daniel Andrews,20,1,5.9,,adults
4611,John Woods,49,1,6.3,,adults
9416,Randall Barney,44,1,,,adults
9112,Clarissa Sellers,18,0,4.7,,
3453,James Parekh,12,1,4.6,79,kids
9061,Steve Marvin,54,1,6.9,,adults
2816,Pamela Peterson,50,0,,,
8298,Joshua Vetter,35,1,,,adults
4359,Gene Arce,51,1,,185,adults
364,Robbie Bryan,6,1,5,84,kids
1908,Brain Bishop,45,1,,,adults
4559,Lisa Clark,48,0,,165,
767,Andrew Link,36,1,5.3,,adults
7054,Ken Stafford,52,1,,,adults
5304,Brenda Phillips,46,0,,175,
3289,Janet Gibson,51,0,4.2,,adults
6896,Julia Elias,8,0,4.5,66,kids
4613,Eva Cardella,13,0,4.5,138,youth
7273,Ida Rogers,34,0,,,
6307,Helene Lermon,33,0,,174,
9945,Henry Weech,34,1,5.1,196,adults
4610,Daniel Pugmire,43,1,,,adults
7083,Donna Mercer,43,0,4.7,,
7639,Juan Lira,59,1,,,adults
2128,Jeffrey Leon,38,1,6,200,adults
3802,John Kilgore,27,1,,205,adults
7676,David Stetler,40,1,,,adults
7024,Evelyn Robertson,6,0,4.8,79,kids
2773,Ray Fraley,20,1,,,adults
6766,Murray Pults,38,1,,,adults
5332,Nellie Pugmire,21,0,,,
2881,Mitzi Mcalpine,48,0,6.1,,adults
9514,Mac Hummer,16,1,,145,youth
5856,Nicholas Smith,52,1,,,adults
2284,Patrick Kapitula,54,1,5.8,,adults
9810,Terry Skinner,53,0,4.4,172,adults
9686,Janet Allen,59,0,4.8,,
8722,Althea Bailey,35,0,,,
3419,Theresa Carbonaro,54,0,,165,
4226,Javier Pettit,52,1,,,adults
6602,Harley Rivas,46,1,,194,adults
6652,Carolyn Terrell,24,0,,,
7847,Mario Vargas,14,1,4.6,139,youth
9751,Sandra Anderson,17,0,5.2,134,youth
3059,John Baur,50,1,,,adults
4276,Alysha Beall,35,0,,,
5218,Clyde Carter,47,1,,,adults
1617,Earl Gilmore,49,1,,,adults
1391,Carol Hodges,42,0,4.9,,
7447,Victor Thal,45,1,,,adults
2781,Nadine Cook,68,0,5.2,166,
8949,Florence Morse,67,0,,,
4231,Walter Gonzales,43,1,,186,adults
6223,Robert Kyzer,44,1,,,adults
3069,Ken Sahota,9,1,,58,kids
1641,Robert Bowser,67,1,,199,adults
4151,Aubrey Curry,26,1,5.4,,adults
4927,William Moreton,43,1,,,adults
5085,Patricia Salomon,35,0,5.6,173,
8695,Judith Hill,41,0,,169,
8798,Marie White,34,0,5.2,,
8777,Sommer Dietz,61,0,6,,
3398,Pamela Naumann,51,0,,,adults
2763,Mathew Guidry,47,1,,,adults
4532,Mary Massie,63,0,4.5,,
541,Steven Sharp,25,1,,202,adults
3877,Timothy Anderson,46,1,,,adults
8416,Nancy Carr,19,0,4.9,,
3469,Clarice Gonzalez,32,0,4.9,176,
6345,Jame Kaminski,39,1,,,adults
5366,Bobby Lien,40,1,,189,adults
3804,Elisabeth Oyler,65,0,,,
8026,Maxima Everts,23,0,,,adults
322,Helen Zody,28,0,,,
14,Larry Cox,43,1,,193,adults
5132,Catherine Parker,46,0,,,
8584,Douglas Farmer,33,1,,,adults
9358,Howard Dinsmoor,7,1,4.3,76,kids
4252,Jose Leblanc,60,1,5.8,,adults
8540,Michael Vinion,32,1,,,adults
2584,Wes Chavez,25,1,,197,adults
3126,William Sears,43,1,,,adults
7920,Alfred Zelinsky,24,1,,,adults
1257,Andrew Schear,45,1,,,adults
9897,Joaquin Davis,40,1,,192,adults
3762,Dean Lopez,54,1,6,194,adults
3909,William Finch,45,1,6,203,adults
5733,Robert Davis,26,1,,194,adults
9156,Jared Nelson,30,1,,202,adults
6210,Edward Wigfield,14,1,5,142,youth
5359,Samuel Kenny,53,1,6.2,,adults
877,James Troutman,36,1,,201,adults
2265,Ida Smith,16,0,4.6,142,youth
2058,Kathryn Hemstreet,55,0,5.2,,
1589,Frank Doss,64,1,,,adults
8307,Donna Fry,27,0,4,157,
1190,Dustin Wright,18,1,,200,adults
4293,Julie Simpson,34,0,,,
2799,Richard Kopp,10,1,4,70,kids
4491,Elizabeth Bologna,15,0,4.7,144,youth
4790,Madelene Patterson,55,0,,,
6518,Theron Chalifour,47,1,,198,adults
4969,Alvaro Hopkins,34,1,,193,adults
8797,Charlene Alconcel,37,0,4.9,,
5716,Darryl Gates,52,1,,190,adults
4284,Ronald Figueroa,31,1,,196,adults
4497,Jamie Miller,46,0,,,adults
1251,Tanya Carlstrom,27,0,,,
8231,Aaron Hunt,47,1,,,adults
3888,Patricia Augustine,58,0,5.2,166,
2754,Michael Flynn,23,1,,205,adults
5449,Michael Chandler,30,1,,,adults
8769,William Gorman,14,1,,131,youth
5081,James Benton,33,1,6.3,196,adults
1302,Robert Jarrett,39,1,,,adults
6091,Paul Murphy,32,1,,200,adults
91,Eli Moore,50,1,,196,adults
3341,Freddy Dixson,21,1,,,adults
2277,Tiffany Dawson,41,0,4.7,169,
8046,John Sher,31,1,,202,adults
8310,Patricia Whitley,47,0,,155,adults
1555,Kenneth Cox,55,1,,,adults
5514,Mark Martin,32,1,,,adults
232,Douglas Hicks,56,1,6.6,,adults
5310,Frederick Scurry,47,1,,192,adults
2046,Minnie Ford,44,0,4.8,,adults
3916,Florence Phillips,49,0,,,
574,Ashley Pauls,57,0,,,adults
2680,Paul Blow,24,1,,,adults
5481,Margaret Lubinski,61,0,5.2,,
1297,Devon Haley,12,0,,78,kids
1615,Keith Jett,57,1,,,adults
3897,Colin Virula,44,1,,,adults
4187,Harold Toth,54,1,,195,adults
5204,Jose Fulgham,25,1,,,adults
9169,Jamie Pridgen,39,0,,165,
3140,Joesph Bowerman,41,1,,192,adults
9145,Michael Behrens,49,1,,205,adults
1861,Ellen Berger,10,0,,72,kids
9450,Stacy Wendolski,25,0,5.8,,
9717,Tara Rivera,45,0,5.3,,
1919,Violet Shelly,18,0,4.9,179,
9811,Edgar Myers,8,1,,78,kids
4170,Nell Steffensmeier,34,0,,,adults
1442,Jamie Currie,43,0,6,,
8042,Kathleen Seever,40,0,5.6,,
2644,Daryl Larrieu,35,1,,,adults
4007,Judith Phillips,36,0,,,
5769,Jack Trudeau,32,1,,201,adults
4546,John Palmer,52,1,,,adults
7946,Lance Maxwell,47,1,,195,adults
6297,Donald Suttle,16,1,4.4,136,youth
6880,Francis Bartz,43,1,,203,adults
9296,Michael Walker,6,1,,68,kids
8691,David Bannon,47,1,,,adults
2715,Robert Toliver,54,1,,,adults
4001,Thomas Clore,34,1,,,adults
4433,Anthony Freeman,67,1,,,adults
9638,Albert Souza,43,1,6.3,207,adults
4539,Lucille Piehler,37,0,4.8,,
4978,Benjamin Kelly,29,1,5.5,,adults
5512,Mozell Smith,58,0,,,
7181,Joseph Wissmann,49,1,5.9,,adults
7729,Mary Reed,47,0,,,
8781,Joe Moretti,29,1,6.1,197,adults
7204,Peter Huynh,9,1,,75,kids
5684,Jack Goeppner,39,1,,,adults
1374,Linda Adair,31,0,,170,
3377,Annie Hummel,25,0,4.7,164,adults
6103,Matthew Houser,30,1,,,adults
6946,Shawn Lee,34,1,,,adults
7948,Mark Doyle,61,1,,,adults
2850,Anna Roberts,35,0,4.8,,
5584,Diane Mew,58,0,,,
423,Charles Hancher,60,1,,,adults
9830,Lisa Schwartz,37,0,4.9,159,
8034,Kayla Magyar,32,0,4.5,169,
4220,Theresa Field,8,0,4.9,74,kids
7749,Vanessa Mcclendon,42,0,4.8,,adults
5900,Joshua Schwartz,49,1,7.2,,adults
6392,Roy Young,24,1,,,adults
1164,Boyd Wildner,38,1,,204,adults
5557,Steven Chene,42,1,5.4,197,adults
9043,Cecil Bolden,63,1,,195,adults
5133,Janice Anderson,20,0,5.4,,
4270,Chester Ball,28,1,5.7,,adults
7153,David Simmons,31,1,4.4,,adults
2331,Manuel Ford,53,1,,202,adults
8823,Aubrey Bergen,51,1,,,adults
4111,George Sullivan,12,1,,73,kids
2453,William Leiber,25,1,,201,adults
9862,Van Eunice,30,1,,203,adults
8804,Monique Gaspar,17,0,,141,youth
7001,Antonio Grollimund,68,1,,196,adults
561,Eleanor Clarke,39,0,,,
3768,Jean Flahive,50,0,5.3,,
5609,Ralph Sanchez,6,1,,76,kids
7473,Thomas Williams,28,1,5.7,,adults
4973,Wanda Drown,39,0,4.3,172,
8022,Kirby Hall,19,1,6.9,,adults
9093,Timothy Spencer,51,1,,,adults
6778,Carroll Corliss,31,1,6.2,,adults
509,Vera Johnson,28,0,5,,
2348,Chris James,34,1,5.1,188,adults
9366,Michael Burlock,38,1,,,adults
7773,Daniella Stevens,39,0,,168,
2362,Tony Suarez,27,1,,,adults
9249,Michael Fleming,46,1,4.8,195,adults
9135,Gregory Gray,28,1,5.2,198,adults
9646,Richard Rances,37,1,,,adults
1244,Ann Nakamura,30,0,,,
9131,Dana Schmidt,36,1,,,adults
4092,Tiffany Detamore,34,0,5.3,,
7267,Margaret Palma,63,0,6.1,,
7609,Mary Bynoe,27,0,5.8,172,
3008,Larry Davis,40,1,,,adults
4417,Tom Hudson,37,1,,,adults
4078,Carlton Debuhr,25,1,5.9,192,adults
2131,David Hernandez,23,1,,,adults
6815,Danny Reier,40,1,,,adults
2532,Viva Levin,50,0,5.7,,
6839,Jeffrey Csaszar,18,1,6.5,,adults
5914,Christopher Fleming,53,1,5.7,,adults
6598,Christine Barber,54,0,4.8,168,
3502,Ella Oreilly,42,0,5,171,
4599,Doris Pritchett,22,0,,,
795,David Waldrep,45,1,,201,adults
4009,Jordan Santana,47,1,,201,adults
8324,Maria Boehmke,32,0,,,
1375,Betty Lobato,46,0,,,
7451,Joan James,57,0,,,
5313,Stacey Conley,52,0,,,adults
578,Mike Tedder,46,1,6.1,,adults
8471,Michael Mendoza,70,1,,193,adults
7243,Tony Johnson,44,1,,,adults
1016,Robert Mchenry,41,1,6.2,207,adults
4418,Peter Whitley,42,1,,,adults
2080,Liz Wong,59,0,6.6,,adults
3959,Lawrence Hagerman,37,1,,197,adults
4393,Mildred Aran,25,0,,166,
4503,Krista Addison,22,0,4.5,,
9176,Leslie Howard,21,0,,167,
2706,Andrea Hunter,25,0,,,
160,Michelle Zimmerman,52,0,4.6,,
5892,Kevin Smith,64,1,,194,adults
9122,Barry Smith,48,1,5.2,,adults
6104,Elizabeth Storms,52,0,,171,
7278,Amanda Payton,52,0,5.2,170,
2585,Johnathan Davis,26,1,,195,adults
8010,Paul Heber,29,1,,,adults
8283,Fernando Spencer,24,1,,201,adults
8789,Richard Johnson,55,1,,190,adults
9743,Richard Kowalski,50,1,6.8,194,adults
6262,Thomas Smith,64,1,,197,adults
